,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,T.ESPAÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,CATALUÑA,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ARAGÓN,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,ILLES BALEARS,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,COMUNITAT VALENCIANA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,REGIÓN DE MURCIA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,ANDALUCÍA,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,COMUNIDAD DE MADRID,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,CASTILLA - LA MANCHA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,EXTREMADURA,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,CASTILLA Y LEÓN,GALICIA,GALICIA,GALICIA,GALICIA,GALICIA,GALICIA,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,PRINCIPADO DE ASTURIAS,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,CANTABRIA,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,PAIS VASCO,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,LA RIOJA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,C. FORAL DE NAVARRA,CANARIAS,CANARIAS,CANARIAS,CANARIAS,CANARIAS,CANARIAS
TOTAL ACEITES DE OLIVA,"0,60","2,82","39,20","4,72","130.794,07","27.710,76","0,69","3,11","44,40","4,51","21.922,38","4.863,11","0,69","2,95","38,72","4,29","3.825,32","892,06","0,69","3,33","59,01","4,82","3.603,34","747,73","0,40","1,90","31,23","4,73","9.627,54","2.035,01","0,63","2,00","30,17","3,16","2.758,43","874,17","0,62","2,84","35,59","4,60","24.885,75","5.404,68","0,51","2,44","36,54","4,83","15.748,61","3.259,27","0,41","2,02","18,84","4,91","4.284,48","872,63","0,26","1,32","21,48","5,04","1.529,76","303,25","0,78","3,92","42,10","5,03","9.485,69","1.885,01","0,72","3,67","51,59","5,09","10.036,84","1.972,19","0,65","3,24","47,72","4,97","3.494,70","703,59","0,86","4,36","57,82","5,06","2.402,27","475,02","0,79","4,21","43,63","5,32","8.994,18","1.689,74","0,40","2,06","36,59","5,10","657,93","129,04","0,97","4,97","61,11","5,10","2.818,62","552,63","0,47","2,11","45,23","4,49","4.718,27","1.051,62"
A.O VIRGEN+V.EXTRA,"0,30","1,55","23,63","5,20","72.171,85","13.874,81","0,26","1,36","23,40","5,30","9.557,01","1.804,81","0,33","1,67","24,44","5,10","2.159,84","423,82","0,35","1,75","25,16","5,02","1.894,24","377,67","0,24","1,20","18,53","5,01","6.099,06","1.217,45","0,14","0,70","19,20","5,17","966,96","186,86","0,37","1,79","26,00","4,80","15.670,52","3.265,56","0,28","1,49","24,84","5,25","9.581,97","1.823,89","0,18","0,92","11,76","5,09","1.950,95","382,96","0,17","0,92","13,34","5,29","1.072,42","202,72","0,41","2,29","23,66","5,57","5.547,31","996,10","0,27","1,60","23,88","6,02","4.359,92","724,39","0,25","1,33","23,71","5,25","1.439,41","274,26","0,55","3,02","36,51","5,46","1.663,12","304,44","0,46","2,62","31,55","5,65","5.600,63","990,39","0,37","1,90","28,92","5,12","605,80","118,43","0,72","3,73","39,17","5,18","2.115,72","408,82","0,17","0,84","23,04","5,07","1.886,98","372,25"
A.O VIRGEN,"0,06","0,29","5,61","4,86","13.362,72","2.747,38","0,07","0,33","6,55","4,83","2.342,89","484,63","0,08","0,37","6,14","4,31","473,95","110,00","0,04","0,15","4,69","4,15","162,98","39,30","0,08","0,38","7,08","5,01","1.935,71","386,72","0,03","0,15","4,19","4,95","204,73","41,39","0,04","0,21","5,06","4,80","1.852,68","386,18","0,08","0,41","6,19","5,05","2.617,49","518,23","0,02","0,10","1,69","4,43","213,74","48,20","0,01","0,03","0,57","5,05","34,38","6,81","0,03","0,15","4,28","4,81","357,54","74,40","0,05","0,24","4,31","5,25","668,24","127,18","0,02","0,11","4,25","4,60","119,51","25,96","0,26","1,42","10,40","5,50","778,97","141,66","0,07","0,33","6,90","4,89","694,83","142,03","0,10","0,40","9,64","4,19","127,72","30,49","0,14","0,60","8,05","4,12","338,61","82,14","0,05","0,20","5,04","4,30","438,75","102,07"
A.O VIRGEN EXTRA,"0,24","1,27","19,33","5,29","58.809,13","11.127,43","0,19","1,02","18,37","5,46","7.214,11","1.320,18","0,24","1,30","18,36","5,37","1.685,89","313,82","0,31","1,60","20,14","5,12","1.731,26","338,37","0,16","0,82","13,27","5,01","4.163,35","830,73","0,11","0,55","15,22","5,24","762,22","145,46","0,33","1,58","21,87","4,80","13.817,84","2.879,37","0,20","1,08","21,48","5,33","6.964,48","1.305,66","0,16","0,82","9,97","5,19","1.737,21","334,75","0,17","0,90","12,69","5,30","1.038,04","195,91","0,38","2,14","20,27","5,63","5.189,77","921,70","0,22","1,35","20,38","6,18","3.691,67","597,22","0,23","1,22","20,59","5,32","1.319,90","248,30","0,30","1,61","26,42","5,43","884,15","162,78","0,40","2,30","26,70","5,78","4.905,80","848,37","0,28","1,50","22,97","5,44","478,09","87,95","0,58","3,13","30,16","5,44","1.777,11","326,67","0,12","0,65","19,06","5,36","1.448,24","270,18"
A. OLIVA,"0,30","1,26","20,25","4,24","58.622,22","13.835,95","0,43","1,75","25,66","4,04","12.365,37","3.058,31","0,36","1,29","20,52","3,56","1.665,47","468,24","0,34","1,58","41,05","4,62","1.709,10","370,06","0,16","0,70","17,20","4,32","3.528,48","817,57","0,50","1,30","16,89","2,61","1.791,47","687,31","0,24","1,05","13,74","4,31","9.215,23","2.139,13","0,22","0,96","15,79","4,30","6.166,64","1.435,39","0,23","1,10","9,18","4,77","2.333,53","489,68","0,09","0,39","9,20","4,55","457,34","100,53","0,37","1,63","22,09","4,43","3.938,38","888,91","0,46","2,08","34,03","4,55","5.676,92","1.247,80","0,40","1,90","30,60","4,79","2.055,29","429,33","0,31","1,34","23,39","4,33","739,15","170,58","0,33","1,59","19,80","4,85","3.393,55","699,34","0,03","0,16","8,67","4,91","52,12","10,61","0,25","1,24","24,50","4,89","702,90","143,81","0,30","1,26","29,54","4,17","2.831,29","679,37"
ACEITE DE GIRASOL,"0,25","0,60","24,10","2,45","28.047,37","11.426,54","0,20","0,51","21,31","2,54","3.626,61","1.427,45","0,29","0,73","28,64","2,53","939,53","371,45","0,26","0,62","26,49","2,38","671,89","282,57","0,23","0,55","24,31","2,46","2.802,22","1.140,83","0,23","0,54","32,22","2,37","744,42","314,27","0,25","0,61","24,76","2,42","5.305,45","2.194,48","0,19","0,49","20,94","2,55","3.167,81","1.243,98","0,18","0,42","22,43","2,40","899,72","374,69","0,13","0,32","18,45","2,56","374,15","146,16","0,36","0,88","31,72","2,42","2.119,95","875,13","0,43","1,01","31,61","2,32","2.751,94","1.187,07","0,33","0,77","21,56","2,36","828,24","350,96","0,23","0,56","15,10","2,42","307,21","127,19","0,26","0,67","21,30","2,57","1.440,05","559,45","0,28","0,73","25,90","2,60","234,04","90,03","0,24","0,69","23,44","2,89","388,57","134,41","0,27","0,64","25,25","2,38","1.445,57","606,43"
ACEITE DE MAIZ,"0,00","0,00","0,05","2,99","65,89","22,04","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,01","0,64","2,99","25,47","8,52","0,00","0,01","0,33","2,99","14,61","4,89","0,01","0,02","0,28","2,99","25,82","8,63","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00"
ACEITE DE SOJA,"0,00","0,00","0,02","2,69","7,63","2,83","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,34","2,69","7,63","2,83","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00"
ACEITE DE SEMILLA,"0,01","0,04","1,65","3,89","1.671,39","430,20","0,01","0,03","1,41","4,76","205,01","43,10","0,00","0,00","0,41","2,29","4,68","2,05","0,01","0,05","2,74","8,40","52,45","6,24","0,01","0,04","2,47","3,54","205,81","58,07","0,02","0,05","2,90","2,25","64,32","28,61","0,01","0,04","1,60","3,60","370,89","103,01","0,00","0,03","0,95","9,79","218,20","22,30","0,00","0,00","0,00",,"0,00","0,00","0,04","0,09","3,79","2,38","100,12","42,12","0,01","0,03","0,63","2,68","83,25","31,10","0,00","0,00","0,41","13,85","13,14","0,95","0,01","0,03","2,05","5,20","34,66","6,66","0,01","0,01","0,34","2,50","7,77","3,11","0,01","0,05","3,33","3,31","101,07","30,54","0,00","0,00","0,00",,"0,00","0,00","0,06","0,14","3,81","2,26","78,74","34,87","0,01","0,06","3,26","7,51","131,26","17,47"
ACEITE DE ORUJO,"0,01","0,04","1,33","3,52","2.075,11","588,95","0,01","0,05","1,37","3,60","348,31","96,74","0,00","0,01","0,35","3,00","6,54","2,18","0,01","0,03","2,16","3,75","34,71","9,26","0,01","0,03","1,22","3,44","166,27","48,31","0,00","0,00","0,00",,"0,00","0,00","0,02","0,06","1,14","3,24","542,79","167,50","0,01","0,04","1,68","3,69","279,63","75,77","0,01","0,03","0,62","3,08","65,41","21,20","0,01","0,02","1,59","3,62","26,58","7,35","0,01","0,05","1,28","4,04","112,05","27,75","0,04","0,15","4,03","3,73","396,31","106,18","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,01","0,02","0,74","3,63","43,54","11,98","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,01","0,02","0,78","3,60","52,96","14,71"
MARGARINA,"0,04","0,21","19,39","4,87","9.866,50","2.027,90","0,04","0,18","16,76","5,03","1.286,10","255,82","0,03","0,14","14,03","5,41","185,00","34,20","0,05","0,26","21,45","5,48","284,08","51,87","0,04","0,18","18,17","4,82","917,53","190,17","0,04","0,18","14,19","4,81","245,28","51,03","0,06","0,31","26,66","4,81","2.729,59","566,92","0,04","0,16","17,42","4,44","1.030,47","231,99","0,04","0,16","20,48","4,33","343,57","79,39","0,06","0,32","32,92","5,23","371,95","71,14","0,04","0,19","16,96","4,89","448,11","91,58","0,04","0,20","17,95","5,52","542,80","98,41","0,04","0,27","20,20","6,17","289,60","46,95","0,08","0,26","12,53","3,34","141,47","42,34","0,05","0,25","19,12","4,96","538,82","108,54","0,03","0,15","15,55","5,23","49,31","9,42","0,01","0,03","4,81","3,44","19,73","5,73","0,04","0,20","20,24","4,79","443,11","92,42"
M.LIGHT,"0,01","0,03","3,83","3,54","1.328,62","375,65","0,01","0,03","4,20","3,58","239,71","67,02","0,01","0,04","4,21","4,19","45,86","10,95","0,01","0,04","4,19","4,82","38,80","8,04","0,01","0,03","4,02","3,68","147,33","40,01","0,01","0,03","3,16","3,13","41,16","13,14","0,01","0,03","3,48","3,22","220,70","68,63","0,01","0,03","4,27","3,32","190,49","57,33","0,01","0,03","6,34","3,13","73,09","23,34","0,01","0,04","6,28","4,02","48,77","12,13","0,00","0,01","1,99","3,48","34,31","9,85","0,01","0,04","4,63","4,76","113,31","23,83","0,01","0,02","2,65","3,76","25,21","6,70","0,01","0,03","3,66","3,28","16,71","5,10","0,01","0,02","3,22","3,39","52,48","15,50","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,01","0,02","2,79","2,89","40,68","14,08"
M.BAJA EN COLESTEROL,"0,00","0,02","1,04","11,64","818,58","70,31","0,00","0,02","1,52","13,11","150,71","11,50","0,00","0,01","0,50","13,11","7,10","0,54","0,00","0,02","1,35","12,78","16,68","1,31","0,00","0,01","0,94","10,59","64,98","6,13","0,00","0,02","1,38","13,11","30,79","2,35","0,00","0,01","0,87","10,92","127,65","11,69","0,00","0,01","0,58","11,39","50,56","4,44","0,00","0,01","0,51","13,11","18,34","1,40","0,01","0,08","1,47","10,49","89,60","8,54","0,00","0,02","1,24","11,35","49,17","4,33","0,00","0,02","1,52","12,83","65,37","5,09","0,00","0,05","3,11","12,40","52,08","4,20","0,00","0,00","0,00",,"0,00","0,00","0,00","0,04","2,14","10,72","86,91","8,11","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,38","12,84","8,65","0,67"
M.ENRIQUECIDA,"0,04","0,18","16,73","4,71","8.352,02","1.773,71","0,03","0,15","13,26","4,80","1.024,72","213,52","0,02","0,10","9,95","5,14","126,97","24,68","0,04","0,24","20,50","5,52","259,02","46,89","0,03","0,16","15,48","4,71","800,22","169,91","0,03","0,12","10,19","4,46","166,51","37,33","0,06","0,28","24,67","4,76","2.485,51","522,63","0,03","0,14","15,90","4,32","933,38","215,98","0,04","0,15","19,60","4,22","320,04","75,90","0,04","0,18","23,25","5,00","210,14","42,01","0,03","0,16","14,90","4,74","394,27","83,23","0,03","0,15","14,02","5,17","399,47","77,30","0,03","0,19","15,39","5,89","209,20","35,54","0,07","0,22","10,70","3,27","123,50","37,78","0,04","0,21","15,84","4,70","446,15","94,83","0,02","0,13","12,69","5,25","40,43","7,71","0,01","0,03","4,81","3,44","19,73","5,73","0,04","0,18","18,92","4,75","392,75","82,73"
ACEITUNAS,"0,21","0,86","37,27","4,07","40.139,06","9.853,04","0,32","1,36","47,23","4,31","9.583,21","2.225,71","0,17","0,62","40,96","3,67","801,09","218,02","0,20","0,61","40,39","3,06","653,99","213,83","0,37","1,81","38,59","4,93","9.176,27","1.861,92","0,59","3,75","39,07","6,36","5.160,05","811,45","0,14","0,45","31,08","3,13","3.933,74","1.256,62","0,17","0,56","39,24","3,23","3.586,37","1.108,93","0,12","0,43","34,30","3,43","900,84","262,99","0,09","0,27","24,44","3,16","314,82","99,63","0,17","0,59","37,56","3,47","1.419,63","409,07","0,13","0,40","31,59","3,14","1.103,28","351,58","0,12","0,42","28,04","3,41","457,35","134,32","0,09","0,26","19,27","2,76","140,68","50,99","0,21","0,77","36,91","3,75","1.647,60","439,61","0,15","0,48","37,17","3,13","151,75","48,54","0,16","0,50","38,41","3,04","283,98","93,48","0,12","0,37","36,67","3,10","824,41","266,36"
ACEITUNA ENV.C/HUESO,"0,05","0,15","11,76","2,82","6.788,93","2.411,42","0,07","0,21","16,28","3,01","1.506,43","499,86","0,03","0,09","9,54","2,75","118,25","42,93","0,08","0,22","16,25","2,84","238,83","84,10","0,06","0,19","14,11","3,01","953,70","316,84","0,04","0,11","12,12","2,64","152,84","57,97","0,06","0,15","11,55","2,59","1.352,70","522,23","0,06","0,15","11,44","2,71","992,96","366,24","0,04","0,09","8,84","2,59","199,63","77,07","0,02","0,05","5,88","1,95","53,41","27,38","0,05","0,13","12,43","2,74","312,87","114,25","0,03","0,08","6,78","3,11","217,15","69,92","0,03","0,08","7,75","3,11","89,48","28,73","0,01","0,02","4,99","2,54","11,41","4,50","0,05","0,15","10,87","3,12","327,94","105,24","0,03","0,08","7,97","2,77","26,69","9,64","0,02","0,06","8,70","2,61","35,89","13,75","0,03","0,09","8,63","2,81","198,75","70,76"
ACEITUNA ENV.S/HUESO,"0,03","0,09","10,95","2,82","4.352,83","1.543,38","0,04","0,10","10,51","2,84","737,80","259,81","0,02","0,06","6,70","2,65","73,60","27,78","0,03","0,07","6,54","2,61","77,35","29,68","0,03","0,09","9,79","2,88","434,09","150,78","0,03","0,08","10,39","2,87","105,30","36,63","0,03","0,08","10,55","2,77","691,04","249,84","0,04","0,12","13,00","2,79","762,27","273,25","0,02","0,07","10,53","2,67","138,04","51,66","0,03","0,07","7,27","2,78","80,91","29,11","0,03","0,10","11,42","2,95","244,01","82,79","0,03","0,09","12,44","2,77","250,42","90,44","0,03","0,07","8,23","2,72","79,24","29,11","0,02","0,08","5,82","3,28","43,57","13,28","0,04","0,11","11,37","3,00","243,14","81,18","0,03","0,11","10,12","3,76","34,24","9,11","0,03","0,11","11,05","4,22","63,29","14,99","0,05","0,13","18,71","2,59","294,50","113,92"
ACEITUNA ENV.RELLENA,"0,06","0,19","18,32","3,24","8.993,36","2.778,48","0,10","0,33","27,58","3,37","2.357,66","700,38","0,07","0,19","20,01","2,88","252,60","87,65","0,09","0,29","24,47","3,29","311,33","94,74","0,06","0,18","20,11","3,17","901,10","284,57","0,10","0,29","22,93","2,83","400,39","141,38","0,03","0,10","11,48","3,19","880,00","275,65","0,05","0,16","17,42","3,36","1.048,23","311,75","0,04","0,11","13,46","3,06","232,01","75,89","0,02","0,09","9,09","3,59","103,25","28,79","0,06","0,17","17,10","2,96","418,96","141,43","0,07","0,21","17,57","3,21","576,30","179,64","0,06","0,23","19,37","3,60","246,37","68,37","0,06","0,15","11,85","2,54","80,56","31,75","0,09","0,34","19,57","3,62","730,59","202,04","0,08","0,22","20,39","2,63","69,59","26,47","0,10","0,26","21,52","2,51","147,62","58,78","0,03","0,11","11,60","3,42","236,80","69,22"
RESTO ACEITUNAS,"0,07","0,43","6,44","6,41","20.003,93","3.119,76","0,11","0,71","10,88","6,51","4.981,32","765,66","0,05","0,28","11,78","5,98","356,63","59,65","0,00","0,02","2,15","4,99","26,48","5,30","0,22","1,36","6,14","6,21","6.887,37","1.109,73","0,42","3,27","8,26","7,82","4.501,52","575,47","0,02","0,12","5,49","4,83","1.010,00","208,90","0,02","0,12","6,40","4,96","782,90","157,69","0,03","0,16","8,47","5,67","331,16","58,36","0,01","0,07","5,28","5,38","77,25","14,35","0,03","0,18","7,77","6,29","443,80","70,60","0,00","0,02","1,12","5,13","59,40","11,58","0,01","0,04","1,43","5,22","42,27","8,10","0,00","0,01","2,19","3,50","5,14","1,47","0,02","0,16","5,05","6,76","345,93","51,16","0,01","0,07","7,06","6,41","21,24","3,32","0,01","0,07","7,42","6,24","37,18","5,96","0,01","0,04","2,99","7,57","94,35","12,47"
TOTAL VINOS,"0,62","2,05","39,78","3,32","95.161,43","28.697,43","1,02","3,36","41,61","3,31","23.701,67","7.160,56","0,46","1,40","31,37","3,06","1.815,64","592,44","0,73","2,75","47,22","3,75","2.974,42","792,45","0,61","2,22","35,54","3,65","11.226,47","3.077,98","0,32","1,16","36,76","3,65","1.599,86","438,11","0,54","1,59","46,67","2,93","13.910,11","4.749,96","0,51","1,64","40,71","3,22","10.573,53","3.284,74","0,42","0,97","33,84","2,33","2.054,85","883,52","0,40","1,00","43,70","2,53","1.160,72","458,30","0,49","1,33","34,16","2,74","3.229,85","1.180,12","0,55","1,74","36,30","3,17","4.754,56","1.497,57","0,97","2,75","45,49","2,82","2.968,11","1.050,86","0,59","2,18","34,12","3,69","1.199,61","325,51","0,72","3,41","38,24","4,73","7.277,52","1.537,32","0,61","1,48","24,35","2,42","472,10","195,13","0,52","2,30","28,31","4,41","1.304,52","295,83","0,53","2,20","40,49","4,20","4.937,91","1.177,04"
MENOS 75 CL,"0,01","0,03","2,36","3,42","1.603,59","468,68","0,01","0,03","2,61","3,29","179,00","54,36","0,00","0,00","0,00",,"0,00","0,00","0,01","0,05","3,54","3,69","50,24","13,61","0,01","0,06","2,63","4,34","297,98","68,73","0,02","0,06","4,58","2,89","79,78","27,63","0,01","0,02","2,50","2,44","195,76","80,33","0,02","0,07","3,46","3,45","476,30","138,15","0,01","0,03","3,47","2,25","67,68","30,09","0,01","0,01","1,26","2,18","13,23","6,06","0,01","0,02","2,07","3,71","50,76","13,68","0,00","0,01","1,47","3,56","36,83","10,34","0,01","0,01","0,86","2,11","11,95","5,67","0,00","0,00","0,00",,"0,00","0,00","0,01","0,04","1,52","7,07","95,99","13,58","0,00","0,00","0,00",,"0,00","0,00","0,00","0,02","0,66","6,50","9,36","1,44","0,00","0,02","0,74","7,73","38,71","5,01"
75 CL,"0,37","1,72","28,46","4,61","79.648,69","17.290,82","0,57","2,80","34,08","4,93","19.765,57","4.009,08","0,35","1,28","28,23","3,71","1.662,11","447,74","0,60","2,55","39,86","4,22","2.756,01","652,84","0,40","1,90","29,35","4,75","9.620,51","2.024,05","0,19","0,78","21,48","4,03","1.069,63","265,15","0,29","1,27","28,90","4,39","11.160,28","2.542,41","0,29","1,35","27,56","4,62","8.686,43","1.882,15","0,18","0,68","17,92","3,74","1.431,95","382,42","0,20","0,76","20,17","3,75","879,10","234,64","0,25","1,05","19,63","4,13","2.533,14","614,01","0,37","1,50","24,81","4,06","4.090,70","1.008,28","0,69","2,34","33,27","3,38","2.520,41","746,12","0,46","1,94","23,80","4,22","1.070,28","253,70","0,52","3,13","33,69","6,05","6.674,26","1.102,51","0,16","0,91","12,77","5,59","288,52","51,63","0,47","2,24","24,43","4,77","1.269,53","266,18","0,36","1,86","32,48","5,16","4.170,24","807,91"
1 LITRO,"0,13","0,15","13,01","1,20","7.023,70","5.835,67","0,11","0,13","7,14","1,19","932,13","782,17","0,03","0,03","3,91","1,02","33,32","32,77","0,08","0,10","11,32","1,29","113,14","87,37","0,12","0,15","6,38","1,28","776,97","605,14","0,07","0,07","13,65","1,03","101,67","98,86","0,17","0,18","21,79","1,07","1.551,43","1.450,75","0,12","0,13","14,66","1,08","846,66","782,97","0,15","0,17","18,39","1,16","369,88","318,67","0,12","0,14","24,18","1,17","162,67","138,54","0,12","0,13","14,47","1,07","316,76","297,26","0,10","0,13","13,66","1,28","360,26","280,86","0,15","0,23","22,82","1,51","247,90","163,74","0,09","0,10","10,11","1,12","56,18","50,18","0,15","0,17","9,03","1,11","366,20","330,43","0,09","0,13","9,39","1,41","41,14","29,15","0,05","0,05","4,22","0,91","25,63","28,21","0,16","0,32","10,54","2,01","721,77","358,60"
BOTELLA,"0,02","0,04","1,12","2,53","1.929,32","763,81","0,01","0,02","0,80","2,24","126,73","56,53","0,00","0,00","0,29","2,20","3,28","1,49","0,03","0,05","4,97","1,86","50,66","27,17","0,03","0,07","0,63","2,24","334,56","149,47","0,00","0,00","0,00",,"0,00","0,00","0,01","0,03","1,63","2,12","263,70","124,10","0,01","0,02","0,36","2,37","107,32","45,29","0,01","0,02","1,00","2,70","46,57","17,22","0,01","0,04","2,13","4,01","42,91","10,71","0,01","0,02","1,02","3,24","55,45","17,11","0,02","0,05","2,03","2,59","148,66","57,44","0,02","0,10","3,58","4,54","105,85","23,32","0,02","0,04","5,66","1,90","24,47","12,88","0,01","0,02","2,04","1,97","47,26","23,95","0,02","0,04","1,54","1,99","14,06","7,07","0,00","0,00","0,00",,"0,00","0,00","0,08","0,25","1,60","2,94","557,86","190,06"
CARTON,"0,11","0,10","11,86","0,97","4.859,66","4.991,40","0,10","0,09","5,97","0,95","652,61","689,40","0,02","0,02","3,61","0,96","30,04","31,28","0,06","0,06","6,57","1,04","62,49","60,20","0,09","0,09","5,90","0,97","442,41","455,67","0,07","0,07","13,65","1,03","101,67","98,86","0,15","0,15","20,46","0,97","1.277,17","1.320,61","0,11","0,11","14,34","0,98","718,98","734,82","0,14","0,15","17,17","1,06","312,25","295,13","0,11","0,10","22,12","0,94","119,76","127,83","0,11","0,11","13,50","0,92","254,40","276,30","0,07","0,07","12,00","0,90","178,58","198,26","0,13","0,13","19,99","1,01","142,06","140,43","0,07","0,06","6,06","0,85","31,70","37,30","0,14","0,15","7,30","1,04","318,93","306,48","0,07","0,08","7,81","1,23","27,07","22,08","0,05","0,05","4,22","0,91","25,63","28,21","0,08","0,07","10,29","0,97","163,92","168,53"
OTROS 1 LITRO,"0,00","0,01","0,22","2,92","234,72","80,46","0,01","0,02","0,74","4,22","152,80","36,24","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,10","1,75","10,56","6,03","0,00","0,00","0,12","7,10","20,37","2,87","0,00","0,01","0,42","1,75","11,05","6,32","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,20","1,80","6,92","3,84","0,01","0,01","0,65","1,31","33,02","25,16","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,00",,"0,00","0,00"
MAYOR 1 LITRO,"0,11","0,15","2,89","1,35","6.885,45","5.102,27","0,33","0,40","5,22","1,22","2.824,96","2.314,94","0,09","0,09","4,31","1,07","120,22","111,93","0,04","0,05","1,58","1,42","55,01","38,63","0,08","0,10","2,09","1,40","531,01","380,05","0,03","0,25","3,34","7,50","348,77","46,48","0,08","0,11","3,67","1,48","1.002,64","676,48","0,07","0,09","2,60","1,17","564,14","481,46","0,07","0,09","2,79","1,22","185,35","152,35","0,07","0,09","7,45","1,34","105,71","79,06","0,11","0,14","2,14","1,29","329,18","255,17","0,07","0,10","2,08","1,35","266,77","198,09","0,13","0,17","1,02","1,39","187,84","135,33","0,04","0,13","3,02","3,38","73,15","21,64","0,04","0,07","0,78","1,55","141,08","90,80","0,36","0,45","6,57","1,25","142,43","114,35","0,00","0,00","0,00",,"0,00","0,00","0,00","0,00","0,38","1,30","7,18","5,52"
